"tree1","tree2","pearson_r","Site.x","Species.x","Region","hilo","hegyi","DBH","Site.y","Species.y","Distance"
"11pl3_1","12pj1_1",0.589897943945969,"bm","PL","San Jac","high",0.730393583542967,121.5,"sp","PJ",NA
"11pl3_3","12pj1_1",0.825373477599295,"bm","PL","San Jac","high",1.08850775894302,59.9,"sp","PJ",NA
"12pl1_1","12pj1_2",0.330121411739525,"sp","PL","San Jac","low",9.30379184255934,8.7,"sp","PJ",NA
"12pl1_2","12pj1_2",0.613512439492589,"sp","PL","San Jac","low",12.5011328060636,8.3,"sp","PJ",19.8735403728018
"12pl1_3","12pj1_2",0.826460600695907,"sp","PL","San Jac","low",1.94591458242924,31.5,"sp","PJ",19.0164173655454
"12pl1_4","12pj1_2",0.352452729509898,"sp","PL","San Jac","low",14.5936809189123,7.8,"sp","PJ",NA
"12pl2_1","12pj1_2",0.0237540748590157,"sp","PL","San Jac","low",9.64080054048327,8.9,"sp","PJ",NA
"12pl2_2","12pj1_2",0.715066287428727,"sp","PL","San Jac","low",2.12629680672301,51.5,"sp","PJ",NA
"12pl2_3","12pj1_2",0.393789695296252,"sp","PL","San Jac","low",3.1544186902495,37.8,"sp","PJ",NA
"12pl3_1","12pj1_2",0.773937867917016,"sp","PL","San Jac","low",5.92782872243352,21.8,"sp","PJ",NA
"12pl3_2","12pj1_2",0.631517007478504,"sp","PL","San Jac","low",5.65341412625897,19.5,"sp","PJ",NA
"12pl3_3","12pj1_2",0.63567429913788,"sp","PL","San Jac","low",4.79883417382666,19.4,"sp","PJ",NA
"12pl3_4","12pj1_2",0.368954948394546,"sp","PL","San Jac","low",27.9811138938237,5,"sp","PJ",NA
"12pl3_5","12pj1_2",0.543445946076254,"sp","PL","San Jac","low",18.7922583441182,12.5,"sp","PJ",NA
"12pp1_1","12pj1_2",0.701218266407504,"sp","PP","San Jac","low",0.289085701281922,108.6,"sp","PJ",NA
"12pp1_2","12pj1_2",0.86080550192209,"sp","PP","San Jac","low",0.768903323049249,50.5,"sp","PJ",7.69673245851025
"12pp1_3","12pj1_2",0.848716972232843,"sp","PP","San Jac","low",0.53794021973759,70.6,"sp","PJ",NA
"12pp1_10","12pj1_2",0.6743092982847,"sp","PP","San Jac","low",0.501118565570682,87.8,"sp","PJ",NA
"12pp2_1","12pj1_2",0.906124067686422,"sp","PP","San Jac","low",0.518852672312602,95.2,"sp","PJ",NA
"12pp2_2","12pj1_2",0.312658218736768,"sp","PP","San Jac","low",2.13319391958153,47.1,"sp","PJ",NA
"12pp2_7","12pj1_2",0.0283928539692556,"sp","PP","San Jac","low",2.92665675508082,26.3,"sp","PJ",NA
"12pp2_8","12pj1_2",0.39905047066132,"sp","PP","San Jac","low",1.71389576535412,66.2,"sp","PJ",NA
"12pp2_21","12pj1_2",0.104776285469238,"sp","PP","San Jac","low",8.04775691561676,19.1,"sp","PJ",NA
"12pp3_1","12pj1_2",0.748243529784501,"sp","PP","San Jac","low",1.64007321906686,109.5,"sp","PJ",NA
"12pp3_2","12pj1_2",0.216335035248254,"sp","PP","San Jac","low",3.22367336521135,23.9,"sp","PJ",NA
"12pp3_3","12pj1_2",0.59654223529452,"sp","PP","San Jac","low",0.92587860465205,92.6,"sp","PJ",NA
"11ac1_1","12pj1_2",0.718657384211722,"bm","AC","San Jac","high",1.59037218040108,19.4,"sp","PJ",NA
"11ac1_2","12pj1_2",0.79861282959645,"bm","AC","San Jac","high",1.26063416682481,45.4,"sp","PJ",NA
"11ac1_3","12pj1_2",0.71247609618114,"bm","AC","San Jac","high",0.443777249871466,29.5,"sp","PJ",NA
"11ac1_4","12pj1_2",0.608282739855377,"bm","AC","San Jac","high",4.85559395831027,30.4,"sp","PJ",NA
"11ac2_1","12pj1_2",0.656395155452914,"bm","AC","San Jac","high",0.649809686942996,74.9,"sp","PJ",NA
"11ac2_3","12pj1_2",0.725218819460583,"bm","AC","San Jac","high",2.45386438735576,17.8,"sp","PJ",NA
"11ac2_10","12pj1_2",0.191444404797649,"bm","AC","San Jac","high",10.6127508627825,8.1,"sp","PJ",NA
"11ac2_11","12pj1_2",0.108876565584874,"bm","AC","San Jac","high",5.61077341833843,11.6,"sp","PJ",NA
"11ac3_1","12pj1_2",0.651217090935772,"bm","AC","San Jac","high",7.74112576617428,17.2,"sp","PJ",NA
"11ac3_2","12pj1_2",0.537087222302287,"bm","AC","San Jac","high",6.84795551749793,19.8,"sp","PJ",NA
"11ac3_4","12pj1_2",0.561907504676938,"bm","AC","San Jac","high",1.37772002749022,47.4,"sp","PJ",NA
"11pj1_1","12pj1_2",0.185066537597237,"bm","PJ","San Jac","high",0.649163158956901,61.4,"sp","PJ",NA
"11pj1_2","12pj1_2",-0.0504103720841386,"bm","PJ","San Jac","high",4.64815607799221,26.1,"sp","PJ",NA
"11pj1_3","12pj1_2",0.247749936142641,"bm","PJ","San Jac","high",4.65285375273123,26.6,"sp","PJ",NA
"11pj1_4","12pj1_2",0.458367804066971,"bm","PJ","San Jac","high",1.5026015111091,59.8,"sp","PJ",NA
"11pj2_1","12pj1_2",0.626780538567849,"bm","PJ","San Jac","high",1.04125139693896,54.1,"sp","PJ",NA
"11pj2_2","12pj1_2",0.600189839185803,"bm","PJ","San Jac","high",2.31896967397162,39.8,"sp","PJ",NA
"11pj2_15","12pj1_2",0.37810452597767,"bm","PJ","San Jac","high",1.55851689324013,27.9,"sp","PJ",NA
"11pj2_16","12pj1_2",0.120979355211152,"bm","PJ","San Jac","high",2.63221710577576,19.5,"sp","PJ",NA
"11pj3_1","12pj1_2",0.507753303095467,"bm","PJ","San Jac","high",4.25635467038994,29,"sp","PJ",NA
"11pj3_2","12pj1_2",0.629704223712379,"bm","PJ","San Jac","high",1.42662683849022,77.1,"sp","PJ",NA
"11pj3_3","12pj1_2",0.160757297242742,"bm","PJ","San Jac","high",8.97625488176715,11,"sp","PJ",NA
"11pj3_4","12pj1_2",-0.250686905398837,"bm","PJ","San Jac","high",1.21605391754946,83,"sp","PJ",NA
"11pj3_5","12pj1_2",0.152470484094037,"bm","PJ","San Jac","high",5.66750472049122,23.9,"sp","PJ",NA
"11pl1_1","12pj1_2",0.203074792261852,"bm","PL","San Jac","high",1.22681202823371,46.2,"sp","PJ",NA
"11pl1_2","12pj1_2",0.273268516544209,"bm","PL","San Jac","high",0.466944495881119,98,"sp","PJ",NA
"11pl1_4","12pj1_2",0.245849064186175,"bm","PL","San Jac","high",2.63930679652026,36,"sp","PJ",NA
"11pl1_24","12pj1_2",-0.0655066912507921,"bm","PL","San Jac","high",2.88855904086101,23.7,"sp","PJ",NA
"11pl2_1","12pj1_2",0.241493847407668,"bm","PL","San Jac","high",0.784702612859565,85.3,"sp","PJ",NA
"11pl2_2","12pj1_2",0.513443001500561,"bm","PL","San Jac","high",1.76398371968422,37.9,"sp","PJ",NA
"11pl3_1","12pj1_2",0.408816210745099,"bm","PL","San Jac","high",0.730393583542967,121.5,"sp","PJ",NA
"11pl3_3","12pj1_2",0.411443607641251,"bm","PL","San Jac","high",1.08850775894302,59.9,"sp","PJ",NA
"12pl1_2","12pl1_1",-0.00935716034852653,"sp","PL","San Jac","low",12.5011328060636,8.3,"sp","PL",0.691636437826675
"12pl1_3","12pl1_1",0.123499011897014,"sp","PL","San Jac","low",1.94591458242924,31.5,"sp","PL",1.46749315986936
"12pl1_4","12pl1_1",-0.0654065549365653,"sp","PL","San Jac","low",14.5936809189123,7.8,"sp","PL",NA
"12pl2_1","12pl1_1",-0.0262966037710132,"sp","PL","San Jac","low",9.64080054048327,8.9,"sp","PL",NA
"12pl2_2","12pl1_1",0.293374861235649,"sp","PL","San Jac","low",2.12629680672301,51.5,"sp","PL",NA
"12pl2_3","12pl1_1",0.332210016661328,"sp","PL","San Jac","low",3.1544186902495,37.8,"sp","PL",NA
"12pl3_1","12pl1_1",0.131327508497993,"sp","PL","San Jac","low",5.92782872243352,21.8,"sp","PL",NA
"12pl3_2","12pl1_1",0.398711364761104,"sp","PL","San Jac","low",5.65341412625897,19.5,"sp","PL",NA
"12pl3_3","12pl1_1",0.236561148056417,"sp","PL","San Jac","low",4.79883417382666,19.4,"sp","PL",NA
"12pl3_4","12pl1_1",0.0480609738695217,"sp","PL","San Jac","low",27.9811138938237,5,"sp","PL",NA
"12pl3_5","12pl1_1",-0.0216071733203389,"sp","PL","San Jac","low",18.7922583441182,12.5,"sp","PL",NA
"12pp1_1","12pl1_1",0.254264484266463,"sp","PP","San Jac","low",0.289085701281922,108.6,"sp","PL",4.72728367266204
"12pp1_2","12pl1_1",0.370617589366636,"sp","PP","San Jac","low",0.768903323049249,50.5,"sp","PL",13.941668861806
"12pp1_3","12pl1_1",0.383108839314917,"sp","PP","San Jac","low",0.53794021973759,70.6,"sp","PL",NA
"12pp1_10","12pl1_1",0.135535589302469,"sp","PP","San Jac","low",0.501118565570682,87.8,"sp","PL",NA
"12pp2_1","12pl1_1",0.272058469499783,"sp","PP","San Jac","low",0.518852672312602,95.2,"sp","PL",NA
"12pp2_2","12pl1_1",-0.102274289695704,"sp","PP","San Jac","low",2.13319391958153,47.1,"sp","PL",NA
"12pp2_7","12pl1_1",-0.320620763554164,"sp","PP","San Jac","low",2.92665675508082,26.3,"sp","PL",NA
"12pp2_8","12pl1_1",-0.041995581970274,"sp","PP","San Jac","low",1.71389576535412,66.2,"sp","PL",NA
"12pp2_21","12pl1_1",0.625010779906089,"sp","PP","San Jac","low",8.04775691561676,19.1,"sp","PL",NA
"12pp3_1","12pl1_1",0.128851875226892,"sp","PP","San Jac","low",1.64007321906686,109.5,"sp","PL",NA
"12pp3_2","12pl1_1",0.135614444946789,"sp","PP","San Jac","low",3.22367336521135,23.9,"sp","PL",NA
"12pp3_3","12pl1_1",0.301974738837669,"sp","PP","San Jac","low",0.92587860465205,92.6,"sp","PL",NA
"11ac1_1","12pl1_1",0.32884816394951,"bm","AC","San Jac","high",1.59037218040108,19.4,"sp","PL",NA
"11ac1_2","12pl1_1",0.401318988876229,"bm","AC","San Jac","high",1.26063416682481,45.4,"sp","PL",NA
"11ac1_3","12pl1_1",0.327140085526746,"bm","AC","San Jac","high",0.443777249871466,29.5,"sp","PL",NA
"11ac1_4","12pl1_1",0.292570090329679,"bm","AC","San Jac","high",4.85559395831027,30.4,"sp","PL",NA
"11ac2_1","12pl1_1",0.34372621517422,"bm","AC","San Jac","high",0.649809686942996,74.9,"sp","PL",NA
"11ac2_3","12pl1_1",0.275070319807738,"bm","AC","San Jac","high",2.45386438735576,17.8,"sp","PL",NA
"11ac2_10","12pl1_1",-0.0833467055577674,"bm","AC","San Jac","high",10.6127508627825,8.1,"sp","PL",NA
"11ac2_11","12pl1_1",-0.152279138919355,"bm","AC","San Jac","high",5.61077341833843,11.6,"sp","PL",NA
"11ac3_1","12pl1_1",0.361295781081837,"bm","AC","San Jac","high",7.74112576617428,17.2,"sp","PL",NA
"11ac3_2","12pl1_1",0.247570702319673,"bm","AC","San Jac","high",6.84795551749793,19.8,"sp","PL",NA
"11ac3_4","12pl1_1",0.237470235268228,"bm","AC","San Jac","high",1.37772002749022,47.4,"sp","PL",NA
"11pj1_1","12pl1_1",-0.0999469448794881,"bm","PJ","San Jac","high",0.649163158956901,61.4,"sp","PL",NA
"11pj1_2","12pl1_1",0.116532391338894,"bm","PJ","San Jac","high",4.64815607799221,26.1,"sp","PL",NA
"11pj1_3","12pl1_1",0.313919844741099,"bm","PJ","San Jac","high",4.65285375273123,26.6,"sp","PL",NA
"11pj1_4","12pl1_1",-0.0201451624337348,"bm","PJ","San Jac","high",1.5026015111091,59.8,"sp","PL",NA
"11pj2_1","12pl1_1",0.293466743453648,"bm","PJ","San Jac","high",1.04125139693896,54.1,"sp","PL",NA
"11pj2_2","12pl1_1",0.470198149313117,"bm","PJ","San Jac","high",2.31896967397162,39.8,"sp","PL",NA
"11pj2_15","12pl1_1",0.136277606128504,"bm","PJ","San Jac","high",1.55851689324013,27.9,"sp","PL",NA
"11pj2_16","12pl1_1",0.0501886580418832,"bm","PJ","San Jac","high",2.63221710577576,19.5,"sp","PL",NA
"11pj3_1","12pl1_1",0.384786306247466,"bm","PJ","San Jac","high",4.25635467038994,29,"sp","PL",NA
"11pj3_2","12pl1_1",0.200995517199833,"bm","PJ","San Jac","high",1.42662683849022,77.1,"sp","PL",NA
"11pj3_3","12pl1_1",0.0557540335829644,"bm","PJ","San Jac","high",8.97625488176715,11,"sp","PL",NA
"11pj3_4","12pl1_1",-0.104949998335102,"bm","PJ","San Jac","high",1.21605391754946,83,"sp","PL",NA
"11pj3_5","12pl1_1",-0.140824441946403,"bm","PJ","San Jac","high",5.66750472049122,23.9,"sp","PL",NA
"11pl1_1","12pl1_1",0.307656929540956,"bm","PL","San Jac","high",1.22681202823371,46.2,"sp","PL",NA
"11pl1_2","12pl1_1",-0.0715699463888867,"bm","PL","San Jac","high",0.466944495881119,98,"sp","PL",NA
"11pl1_4","12pl1_1",0.147842916691354,"bm","PL","San Jac","high",2.63930679652026,36,"sp","PL",NA
"11pl1_24","12pl1_1",0.029456508390691,"bm","PL","San Jac","high",2.88855904086101,23.7,"sp","PL",NA
"11pl2_1","12pl1_1",0.0500722063724237,"bm","PL","San Jac","high",0.784702612859565,85.3,"sp","PL",NA
"11pl2_2","12pl1_1",0.290420192279592,"bm","PL","San Jac","high",1.76398371968422,37.9,"sp","PL",NA
"11pl3_1","12pl1_1",0.0642948352196113,"bm","PL","San Jac","high",0.730393583542967,121.5,"sp","PL",NA
"11pl3_3","12pl1_1",0.112948481965404,"bm","PL","San Jac","high",1.08850775894302,59.9,"sp","PL",NA
"12pl1_3","12pl1_2",0.624502602430942,"sp","PL","San Jac","low",1.94591458242924,31.5,"sp","PL",0.935514816059006
"12pl1_4","12pl1_2",0.63166229374274,"sp","PL","San Jac","low",14.5936809189123,7.8,"sp","PL",NA
"12pl2_1","12pl1_2",0.556476649275039,"sp","PL","San Jac","low",9.64080054048327,8.9,"sp","PL",NA
"12pl2_2","12pl1_2",0.817857077335764,"sp","PL","San Jac","low",2.12629680672301,51.5,"sp","PL",NA
"12pl2_3","12pl1_2",0.0569516161467783,"sp","PL","San Jac","low",3.1544186902495,37.8,"sp","PL",NA
"12pl3_1","12pl1_2",0.697907897967079,"sp","PL","San Jac","low",5.92782872243352,21.8,"sp","PL",NA
"12pl3_2","12pl1_2",0.617229309165597,"sp","PL","San Jac","low",5.65341412625897,19.5,"sp","PL",NA
"12pl3_3","12pl1_2",0.731870716894715,"sp","PL","San Jac","low",4.79883417382666,19.4,"sp","PL",NA
"12pl3_4","12pl1_2",0.763032136754306,"sp","PL","San Jac","low",27.9811138938237,5,"sp","PL",NA
"12pl3_5","12pl1_2",0.823138816777307,"sp","PL","San Jac","low",18.7922583441182,12.5,"sp","PL",NA
"12pp1_1","12pl1_2",0.0950522946700453,"sp","PP","San Jac","low",0.289085701281922,108.6,"sp","PL",4.33330291715832
"12pp1_2","12pl1_2",0.698650988641961,"sp","PP","San Jac","low",0.768903323049249,50.5,"sp","PL",13.9468951496309
"12pp1_3","12pl1_2",0.602738642910377,"sp","PP","San Jac","low",0.53794021973759,70.6,"sp","PL",NA
"12pp1_10","12pl1_2",0.601716288275647,"sp","PP","San Jac","low",0.501118565570682,87.8,"sp","PL",NA
"12pp2_1","12pl1_2",0.575412024100557,"sp","PP","San Jac","low",0.518852672312602,95.2,"sp","PL",NA
"12pp2_2","12pl1_2",0.699226023064533,"sp","PP","San Jac","low",2.13319391958153,47.1,"sp","PL",NA
"12pp2_7","12pl1_2",0.133148922364767,"sp","PP","San Jac","low",2.92665675508082,26.3,"sp","PL",NA
"12pp2_8","12pl1_2",0.646025216256332,"sp","PP","San Jac","low",1.71389576535412,66.2,"sp","PL",NA
"12pp2_21","12pl1_2",-0.305328972268193,"sp","PP","San Jac","low",8.04775691561676,19.1,"sp","PL",NA
"12pp3_1","12pl1_2",0.563476250170138,"sp","PP","San Jac","low",1.64007321906686,109.5,"sp","PL",NA
"12pp3_2","12pl1_2",-0.234083117333616,"sp","PP","San Jac","low",3.22367336521135,23.9,"sp","PL",NA
"12pp3_3","12pl1_2",0.46599772673003,"sp","PP","San Jac","low",0.92587860465205,92.6,"sp","PL",NA
"11ac1_1","12pl1_2",0.699529280463672,"bm","AC","San Jac","high",1.59037218040108,19.4,"sp","PL",NA
"11ac1_2","12pl1_2",0.567316555225222,"bm","AC","San Jac","high",1.26063416682481,45.4,"sp","PL",NA
"11ac1_3","12pl1_2",0.495757743950384,"bm","AC","San Jac","high",0.443777249871466,29.5,"sp","PL",NA
"11ac1_4","12pl1_2",0.623125057249085,"bm","AC","San Jac","high",4.85559395831027,30.4,"sp","PL",NA
"11ac2_1","12pl1_2",0.489169329307777,"bm","AC","San Jac","high",0.649809686942996,74.9,"sp","PL",NA
"11ac2_3","12pl1_2",0.40660751345414,"bm","AC","San Jac","high",2.45386438735576,17.8,"sp","PL",NA
"11ac2_10","12pl1_2",0.701302951274232,"bm","AC","San Jac","high",10.6127508627825,8.1,"sp","PL",NA
"11ac2_11","12pl1_2",0.726377579576825,"bm","AC","San Jac","high",5.61077341833843,11.6,"sp","PL",NA
"11ac3_1","12pl1_2",0.687980354252477,"bm","AC","San Jac","high",7.74112576617428,17.2,"sp","PL",NA
"11ac3_2","12pl1_2",0.766282817207251,"bm","AC","San Jac","high",6.84795551749793,19.8,"sp","PL",NA
"11ac3_4","12pl1_2",0.65981344638698,"bm","AC","San Jac","high",1.37772002749022,47.4,"sp","PL",NA
"11pj1_1","12pl1_2",0.479483698251039,"bm","PJ","San Jac","high",0.649163158956901,61.4,"sp","PL",NA
"11pj1_2","12pl1_2",0.386050974359092,"bm","PJ","San Jac","high",4.64815607799221,26.1,"sp","PL",NA
"11pj1_3","12pl1_2",0.553928355896349,"bm","PJ","San Jac","high",4.65285375273123,26.6,"sp","PL",NA
"11pj1_4","12pl1_2",0.508835242821572,"bm","PJ","San Jac","high",1.5026015111091,59.8,"sp","PL",NA
"11pj2_1","12pl1_2",0.516173571754176,"bm","PJ","San Jac","high",1.04125139693896,54.1,"sp","PL",NA
"11pj2_2","12pl1_2",0.329320688143044,"bm","PJ","San Jac","high",2.31896967397162,39.8,"sp","PL",NA
"11pj2_15","12pl1_2",0.782445115766885,"bm","PJ","San Jac","high",1.55851689324013,27.9,"sp","PL",NA
"11pj2_16","12pl1_2",0.557994725299668,"bm","PJ","San Jac","high",2.63221710577576,19.5,"sp","PL",NA
"11pj3_1","12pl1_2",0.420452460880949,"bm","PJ","San Jac","high",4.25635467038994,29,"sp","PL",NA
"11pj3_2","12pl1_2",0.717025113098378,"bm","PJ","San Jac","high",1.42662683849022,77.1,"sp","PL",NA
"11pj3_3","12pl1_2",0.25407253135504,"bm","PJ","San Jac","high",8.97625488176715,11,"sp","PL",NA
"11pj3_4","12pl1_2",-0.0850431116051699,"bm","PJ","San Jac","high",1.21605391754946,83,"sp","PL",NA
"11pj3_5","12pl1_2",0.559104430992914,"bm","PJ","San Jac","high",5.66750472049122,23.9,"sp","PL",NA
"11pl1_1","12pl1_2",0.466505097059471,"bm","PL","San Jac","high",1.22681202823371,46.2,"sp","PL",NA
"11pl1_2","12pl1_2",0.622959114847994,"bm","PL","San Jac","high",0.466944495881119,98,"sp","PL",NA
"11pl1_4","12pl1_2",0.563789620360469,"bm","PL","San Jac","high",2.63930679652026,36,"sp","PL",NA
"11pl1_24","12pl1_2",0.371748440931851,"bm","PL","San Jac","high",2.88855904086101,23.7,"sp","PL",NA
"11pl2_1","12pl1_2",0.545293127182959,"bm","PL","San Jac","high",0.784702612859565,85.3,"sp","PL",NA
"11pl2_2","12pl1_2",0.744082398012105,"bm","PL","San Jac","high",1.76398371968422,37.9,"sp","PL",NA
"11pl3_1","12pl1_2",0.67438657067171,"bm","PL","San Jac","high",0.730393583542967,121.5,"sp","PL",NA
"11pl3_3","12pl1_2",0.792844241656924,"bm","PL","San Jac","high",1.08850775894302,59.9,"sp","PL",NA
"12pl1_4","12pl1_3",0.483794433783996,"sp","PL","San Jac","low",14.5936809189123,7.8,"sp","PL",NA
"12pl2_1","12pl1_3",0.205043498287007,"sp","PL","San Jac","low",9.64080054048327,8.9,"sp","PL",NA
"12pl2_2","12pl1_3",0.627177088555733,"sp","PL","San Jac","low",2.12629680672301,51.5,"sp","PL",NA
"12pl2_3","12pl1_3",0.593415870898477,"sp","PL","San Jac","low",3.1544186902495,37.8,"sp","PL",NA
"12pl3_1","12pl1_3",0.855543410524154,"sp","PL","San Jac","low",5.92782872243352,21.8,"sp","PL",NA
"12pl3_2","12pl1_3",0.592445241997394,"sp","PL","San Jac","low",5.65341412625897,19.5,"sp","PL",NA
"12pl3_3","12pl1_3",0.584466754889369,"sp","PL","San Jac","low",4.79883417382666,19.4,"sp","PL",NA
"12pl3_4","12pl1_3",0.5314618541197,"sp","PL","San Jac","low",27.9811138938237,5,"sp","PL",NA
"12pl3_5","12pl1_3",0.662472725562455,"sp","PL","San Jac","low",18.7922583441182,12.5,"sp","PL",NA
"12pp1_1","12pl1_3",0.688171638217814,"sp","PP","San Jac","low",0.289085701281922,108.6,"sp","PL",4.74634972382453
"12pp1_2","12pl1_3",0.81084594115684,"sp","PP","San Jac","low",0.768903323049249,50.5,"sp","PL",13.2443296191454
"12pp1_3","12pl1_3",0.82118339059593,"sp","PP","San Jac","low",0.53794021973759,70.6,"sp","PL",NA
"12pp1_10","12pl1_3",0.806854118369979,"sp","PP","San Jac","low",0.501118565570682,87.8,"sp","PL",NA
"12pp2_1","12pl1_3",0.872222113893002,"sp","PP","San Jac","low",0.518852672312602,95.2,"sp","PL",NA
"12pp2_2","12pl1_3",0.268073756888414,"sp","PP","San Jac","low",2.13319391958153,47.1,"sp","PL",NA
"12pp2_7","12pl1_3",0.148178365721237,"sp","PP","San Jac","low",2.92665675508082,26.3,"sp","PL",NA
"12pp2_8","12pl1_3",0.154037574787831,"sp","PP","San Jac","low",1.71389576535412,66.2,"sp","PL",NA
"12pp2_21","12pl1_3",-0.0460672976953527,"sp","PP","San Jac","low",8.04775691561676,19.1,"sp","PL",NA
"12pp3_1","12pl1_3",0.756152074111397,"sp","PP","San Jac","low",1.64007321906686,109.5,"sp","PL",NA
"12pp3_2","12pl1_3",0.183515809170796,"sp","PP","San Jac","low",3.22367336521135,23.9,"sp","PL",NA
"12pp3_3","12pl1_3",0.619113961216059,"sp","PP","San Jac","low",0.92587860465205,92.6,"sp","PL",NA
"11ac1_1","12pl1_3",0.797014604466203,"bm","AC","San Jac","high",1.59037218040108,19.4,"sp","PL",NA
"11ac1_2","12pl1_3",0.750956981421103,"bm","AC","San Jac","high",1.26063416682481,45.4,"sp","PL",NA
"11ac1_3","12pl1_3",0.820480823853252,"bm","AC","San Jac","high",0.443777249871466,29.5,"sp","PL",NA
"11ac1_4","12pl1_3",0.564682904453214,"bm","AC","San Jac","high",4.85559395831027,30.4,"sp","PL",NA
"11ac2_1","12pl1_3",0.729118623586437,"bm","AC","San Jac","high",0.649809686942996,74.9,"sp","PL",NA
"11ac2_3","12pl1_3",0.781649440512563,"bm","AC","San Jac","high",2.45386438735576,17.8,"sp","PL",NA
"11ac2_10","12pl1_3",0.361334546910871,"bm","AC","San Jac","high",10.6127508627825,8.1,"sp","PL",NA
"11ac2_11","12pl1_3",0.245175493630442,"bm","AC","San Jac","high",5.61077341833843,11.6,"sp","PL",NA
"11ac3_1","12pl1_3",0.557050298739974,"bm","AC","San Jac","high",7.74112576617428,17.2,"sp","PL",NA
"11ac3_2","12pl1_3",0.574583484029657,"bm","AC","San Jac","high",6.84795551749793,19.8,"sp","PL",NA
"11ac3_4","12pl1_3",0.607617276761438,"bm","AC","San Jac","high",1.37772002749022,47.4,"sp","PL",NA
"11pj1_1","12pl1_3",0.435684441636674,"bm","PJ","San Jac","high",0.649163158956901,61.4,"sp","PL",NA
"11pj1_2","12pl1_3",-0.0325853726511051,"bm","PJ","San Jac","high",4.64815607799221,26.1,"sp","PL",NA
"11pj1_3","12pl1_3",0.334377431654281,"bm","PJ","San Jac","high",4.65285375273123,26.6,"sp","PL",NA
"11pj1_4","12pl1_3",0.452882814640764,"bm","PJ","San Jac","high",1.5026015111091,59.8,"sp","PL",NA
"11pj2_1","12pl1_3",0.540640332385353,"bm","PJ","San Jac","high",1.04125139693896,54.1,"sp","PL",NA
"11pj2_2","12pl1_3",0.539834545325258,"bm","PJ","San Jac","high",2.31896967397162,39.8,"sp","PL",NA
"11pj2_15","12pl1_3",0.477249396519234,"bm","PJ","San Jac","high",1.55851689324013,27.9,"sp","PL",NA
"11pj2_16","12pl1_3",0.192564621318538,"bm","PJ","San Jac","high",2.63221710577576,19.5,"sp","PL",NA
"11pj3_1","12pl1_3",0.494080163237882,"bm","PJ","San Jac","high",4.25635467038994,29,"sp","PL",NA
"11pj3_2","12pl1_3",0.683240708543125,"bm","PJ","San Jac","high",1.42662683849022,77.1,"sp","PL",NA
"11pj3_3","12pl1_3",0.330598266422012,"bm","PJ","San Jac","high",8.97625488176715,11,"sp","PL",NA
"11pj3_4","12pl1_3",0.0369686927361468,"bm","PJ","San Jac","high",1.21605391754946,83,"sp","PL",NA
"11pj3_5","12pl1_3",0.471550283067774,"bm","PJ","San Jac","high",5.66750472049122,23.9,"sp","PL",NA
"11pl1_1","12pl1_3",0.244114815162703,"bm","PL","San Jac","high",1.22681202823371,46.2,"sp","PL",NA
